,id,v,drg0,drg,z_drg,z_drg0,sp_drg
248,LPLIPA4,4.039991001134258e-07,,-0.0999999999999801,0.0005328250384761743,,2.8632204272449762e-08
249,LPLIPA5,-2.019991001134258e-07,,83.11948194269839,0.0006774007868531554,,3.969336038827896e-11
250,LPLIPA6,-2.0200000000000004e-07,,104.87931839064744,0.0005777101478346655,,1.4158125018437031e-11
251,LPSSYNEC,0.00563505170056631,,-276.58338765699636,0.001038182160450963,,0.0
252,MACPD,45.3787264255807,,-0.10000000000005116,-0.00031403340589075473,,1.9405922788375125e-08
253,MALS,4.475759241305715,,-35.6363517261185,0.011490341052805747,,5.1855389913186985e-11
254,MCITD,2.0199996697556344e-07,,-0.10000000000017195,0.35976271795716364,,2.0399620352190988e-09
255,MCITL2,2.0199996697556344e-07,,-17.308229261968496,-0.6312441734613691,,1.5393640169880448e-10
256,MCITS,2.0199996697556344e-07,,-69.70195367887658,-2.524859768821567,,3.869747655333363e-11
257,MCOATA,46.41263424997076,,-0.09999999999934062,-0.005488824742325321,,2.5558984889717355e-08
258,MDH,9.975535059914398,,-0.11009081573512347,-2.131240554020114,,0.016662048825324842
259,MDH2,1e-05,,-95.7751803290784,1.4074222120352218,,1.7796932504868904e-11
260,MDH3,-2.0199999539727287e-07,,9.859274887494067,1.2919229435622175,,2.782600821876556e-09
261,MDRPD,0.004695876417138593,,-39.67178381313953,0.1860714993510616,,5.202815883670235e-11
262,ME1,2.0199999539727287e-07,,-41.99546401413588,-1.6919433385778282,,6.875175834527562e-11
263,ME2,2.01999938553854e-07,,-1.0762695761612449,2.3904685390252567,,0.23603844014425984
264,METAT,0.004695876417138593,,-46.167431295915975,0.0002904912792534471,,2.997969251582103e-11
265,METS,0.09794256527174777,,-9.157920055861922,-0.5268830435117249,,2.7252252874484576e-10
266,MGSA,0.1148281842927291,,-82.62469181759728,0.1748127652615361,,2.5481276208154145e-11
267,MICITD,2.0199996697556344e-07,,-0.099999999999965,-0.38586774974649074,,0.10456989822521015
268,MLTG2,1.999020384845475e-07,,-36.98255158255952,-0.3423581312356119,,6.146537053847602e-11
269,MLTG3,1.8741978000772054e-07,,-31.219354178910663,0.49364067227130876,,7.134886501280411e-11
270,MLTG4,2.0106088570528165e-07,,-36.9825515825596,-0.34235019870851024,,6.146537180079665e-11
271,MLTG5,1.9958085428320866e-07,,-35.99169480393307,-0.23053526528072432,,6.49023786185268e-11
272,MLTP1,-91.03198633867254,,0.10000000000000142,-0.17653421913643658,,0.16824792681196069
273,MLTP2,91.0319853581928,,-5.663197275624977,-0.904137914815562,,4.950147938957183e-10
274,MLTP3,1.9251615265818173e-07,,-4.672340496998446,-0.8069666101942228,,8.233410861249466e-10
275,MMCD,-0.335154228804439,,0.10000000000002984,4.5144107544077166,,1.2801117700450604
276,MMM2,-0.335154228804439,,0.09999999999999432,-1.0928788972075207,,0.34814790565194126
277,MOAT,0.00563505170056631,,-28.479225757492216,0.000664562914514086,,6.093425370558409e-11
278,MOAT2,0.00563505170056631,,-18.949107661245755,0.0006931147003192502,,5.700898322321348e-11
279,MOHMT,3.957952980156632e-05,,-9.179642154028112,-1.378904315452496,,2.771105098702146e-10
280,MTAN,0.004695876417138593,,-31.552068070087746,0.4076527870826564,,6.305912731374362e-11
281,MTHFC,0.7206380552950636,,-0.10000000000005649,0.7899266854619794,,0.42011120573039323
