,lb,ub
ser-L_e,0.00010000000000000029,1.0000000000000002
so4_e,12.299999999999995,12.400000000000004
succ_e,0.00010000000000000029,42.4
thr-L_e,0.00010799165115752699,1.0000000000000002
val-L_e,0.00010000000000000029,1.0000000000000002
xyl-D_e,0.00010000000000000029,1.0000000000000002
h_c,1000.0,1000.0
charge_c,1000.0,1000.0
na1_c,0.00010000000000000029,1.0000000000000002
h2_e,0.00010000000000000029,1.0000000000000002
k_c,0.00010000000000000029,1.0000000000000002
no3_c,0.00010000000000000029,1.0000000000000002
biomass_c,1000.0000003603731,1000.0000003603731
biomass_e,1000.0000003603731,1000.0000003603731
orot_e,9.999998876608934e-05,0.07687379884689322
